,offensive.language,tweet_hashed
527,1,RT @###### Some of you hoes got so much to say with so little&#128134;
528,1,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
529,1,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
530,1,"@###### - remember when we played plaquemine &amp; they kept calling our whole team gay &amp; Lydia said ""I'll turn all you hoes out, fwm!"" &#128553;&#128557;"
531,0,@###### hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets
532,0,@###### hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets
533,0,@###### hey I'll leave Abbey too! Oh if I get a job on the slope I might move back! Cause id lose out on lots of money buying tickets
534,1,@###### you mean trash.
535,1,@###### you mean trash.
536,1,@###### you mean trash.
537,0,RT @###### @###### friendly reminder that you shouldn't try to have sex with birds
538,0,RT @###### @###### friendly reminder that you shouldn't try to have sex with birds
539,0,RT @###### @###### friendly reminder that you shouldn't try to have sex with birds
540,1,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe
541,0,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe
542,0,Why are #teabaggers so interested in saving people who are Muslim? Does Syria have oil? #morningjoe
543,0,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
544,0,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
545,0,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
546,0,"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands"
547,0,"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands"
548,0,"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands"
549,0,That's like saying I've had the pinto since 72 RT @###### @###### dude I've had an iPhone since the beginning.
550,0,That's like saying I've had the pinto since 72 RT @###### @###### dude I've had an iPhone since the beginning.
551,0,That's like saying I've had the pinto since 72 RT @###### @###### dude I've had an iPhone since the beginning.
552,0,"RT @###### ""Never go full retard"""
553,1,"RT @###### ""Never go full retard"""
554,1,"RT @###### ""Never go full retard"""
555,1,@###### you better feel the love... I don't even show these hoes love lol
556,1,@###### you better feel the love... I don't even show these hoes love lol
557,1,@###### you better feel the love... I don't even show these hoes love lol
558,0,Chance is trash
559,1,Chance is trash
560,1,Chance is trash
561,1,Iont see how some of you niggas fags!!
562,0,Iont see how some of you niggas fags!!
563,1,Iont see how some of you niggas fags!!
564,0,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######
565,1,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######
566,0,@###### I hear Bill likes trailer trash like you. @###### @###### @###### @###### @######
567,1,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....
568,1,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....
569,1,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....
570,1,"RT @###### I hate when people take a picture&#128247; and be like "" don't mind the background "" &#9995; nah bitch imma mind &#128563;"
571,1,"RT @###### I hate when people take a picture&#128247; and be like "" don't mind the background "" &#9995; nah bitch imma mind &#128563;"
572,0,"RT @###### I hate when people take a picture&#128247; and be like "" don't mind the background "" &#9995; nah bitch imma mind &#128563;"
573,1,Y'all bitches FAKE &#128514;&#128557;
574,1,Y'all bitches FAKE &#128514;&#128557;
575,1,Y'all bitches FAKE &#128514;&#128557;
576,1,money hoes and clothes
577,1,money hoes and clothes
578,1,money hoes and clothes
579,1,RT @###### yo girl pussy stank @###### This tweet stinks RT @###### There is no suck thing as a faithful bitch in Washin&#8230;
580,1,RT @###### yo girl pussy stank @###### This tweet stinks RT @###### There is no suck thing as a faithful bitch in Washin&#8230;
581,1,RT @###### yo girl pussy stank @###### This tweet stinks RT @###### There is no suck thing as a faithful bitch in Washin&#8230;
582,0,"RT @###### A quick lesson on the birds and the bees: The birds are looming, oily, sudden. The bees are bulbous, shrieking, hungry.&#8230;"
583,0,"RT @###### A quick lesson on the birds and the bees: The birds are looming, oily, sudden. The bees are bulbous, shrieking, hungry.&#8230;"
584,0,"RT @###### A quick lesson on the birds and the bees: The birds are looming, oily, sudden. The bees are bulbous, shrieking, hungry.&#8230;"
585,1,@###### bro that hoe live
586,1,@###### bro that hoe live
587,1,@###### bro that hoe live
588,0,RT @###### Could never date someone with yellow teeth&#128567;
589,0,RT @###### Could never date someone with yellow teeth&#128567;
590,0,RT @###### Could never date someone with yellow teeth&#128567;
591,1,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol
592,0,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol
593,0,@###### &#128553;&#128553;&#128514;&#128514; nigga doing the duggy on dem dead hoes lol
594,1,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;
595,1,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;
596,1,It aint nuttin to cut that bitch off......thats why that shit my ring tone &#9995;
597,0,@###### @###### @###### says the scrawny nigger.
598,0,@###### @###### @###### says the scrawny nigger.
599,0,@###### @###### @###### says the scrawny nigger.
600,1,@###### faggot.
601,1,@###### faggot.
602,0,@###### faggot.
603,1,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something"
604,0,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something"
605,1,"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something"
606,0,@###### #niggerfood #niggerperson #you #are #a #nigger
607,0,@###### #niggerfood #niggerperson #you #are #a #nigger
608,0,@###### #niggerfood #niggerperson #you #are #a #nigger
609,1,#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!
610,1,#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!
611,1,#DegenerateArtist Isn't a bitch walks back his words&gt; Isn't a WITCH who questions a TURD&gt; I'm a GLITCH WHO EVOLVES YOUR ABSURD!!!!!!!!!!!
612,1,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic
613,0,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic
614,1,Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic
615,1,Smh queer
616,0,Smh queer
617,0,Smh queer
618,0,"@###### get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
619,0,"@###### get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
620,0,"@###### get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good"
621,0,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;"
622,0,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;"
623,0,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;"
624,0,@###### Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.
625,0,@###### Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.
626,1,@###### Have heard hillbilly grousings that bugs much worse in the KV since MIC shut down.
627,1,if uckin love freebees like pom I'm so duck to have here in hm life
628,0,if uckin love freebees like pom I'm so duck to have here in hm life
629,1,if uckin love freebees like pom I'm so duck to have here in hm life
630,1,RT @###### &#8220;@###### &#8220;@###### @###### @###### uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;
631,1,RT @###### &#8220;@###### &#8220;@###### @###### @###### uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;
632,0,RT @###### &#8220;@###### &#8220;@###### @###### @###### uhhh you've been judged&#8221; it happens. #whitepower...I'll hang you nigger&#8221; wo&#8230;
633,1,RT @###### Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
634,1,RT @###### Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
635,1,RT @###### Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;
636,1,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
637,1,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
638,1,@###### you are a teabagger scum who wants to threaten people with his penis extender. You are a danger to this country.
639,0,"Haha i call my girl a bitch, only cuz she calls me one &#128540;"
640,1,"Haha i call my girl a bitch, only cuz she calls me one &#128540;"
641,1,"Haha i call my girl a bitch, only cuz she calls me one &#128540;"
642,0,"nobody bout their actions, you all pussy"
643,0,"nobody bout their actions, you all pussy"
644,0,"nobody bout their actions, you all pussy"
645,0,@###### stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers
646,1,@###### stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers
647,0,@###### stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! 1st AMENDMENT! #tcot #teabaggers
648,0,@###### thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back
649,0,@###### thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back
650,1,@###### thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back
651,1,@###### nah dude mostly just sound like a faggot
652,1,@###### nah dude mostly just sound like a faggot
653,1,@###### nah dude mostly just sound like a faggot
654,0,Free wop
655,0,Free wop
656,0,Free wop
657,0,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
658,1,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
659,0,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash
660,1,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.
661,1,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.
662,1,When did it become cool to ne stupid? This teabagger debate is slim on facts at best.
663,0,RT @###### Men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? Lol ok bitch
664,1,RT @###### Men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? Lol ok bitch
665,1,RT @###### Men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? Lol ok bitch
666,0,"""Is that an albino Mexican?""""No dad, he's Asian."""
667,1,"""Is that an albino Mexican?""""No dad, he's Asian."""
668,0,"""Is that an albino Mexican?""""No dad, he's Asian."""
669,0,I got dirty birds hey shoot like Larry bird hey
670,0,I got dirty birds hey shoot like Larry bird hey
671,0,I got dirty birds hey shoot like Larry bird hey
672,0,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
673,1,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
674,0,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe
675,0,RT @###### I am a zebra amongst the sheep.
676,0,RT @###### I am a zebra amongst the sheep.
677,0,RT @###### I am a zebra amongst the sheep.
678,0,I hope Charlie brought the lube for this test...
679,0,I hope Charlie brought the lube for this test...
680,0,I hope Charlie brought the lube for this test...
681,1,@###### lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
682,1,@###### lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
683,0,@###### lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
684,1,Now when I put this pussy on Vivian she bet not be playing &#128514;&#128557;&#128527;
685,1,Now when I put this pussy on Vivian she bet not be playing &#128514;&#128557;&#128527;
686,1,Now when I put this pussy on Vivian she bet not be playing &#128514;&#128557;&#128527;
687,0,"RT @###### &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;"
688,0,"RT @###### &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;"
689,0,"RT @###### &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;"
690,0,RT @###### My car insurance is trash !!!
691,0,RT @###### My car insurance is trash !!!
692,0,RT @###### My car insurance is trash !!!
693,1,@###### One less little nigger that would grow up into a big nigger.
694,0,@###### One less little nigger that would grow up into a big nigger.
695,1,@###### One less little nigger that would grow up into a big nigger.
696,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
697,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
698,0,"In a movie, everybody ain't the star... Need Co stars and extras... &#171;@###### I hate hoes that take pride in being the other chick&#187;"
699,0,"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. 
Getting beaned would be better!"
700,1,"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. 
Getting beaned would be better!"
701,0,"Can't stand the Yankees but Jeter hitting a home run in his final at bat in NYC would be cool. 
Getting beaned would be better!"
702,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
703,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
704,0,@###### you havent evolved as a human being. Typical meathead redneck. I pity you. You dont know what freedom is about......
705,1,Lmao let these hoes be hoes ain't no Savin nem
706,1,Lmao let these hoes be hoes ain't no Savin nem
707,1,Lmao let these hoes be hoes ain't no Savin nem
708,1,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace
709,1,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace
710,1,All I wanted was 100 million dollars and a bad bitch. But now I want 200 and a m&#233;nage in my palace
711,0,Is Yankee in a good mood today or what
712,0,Is Yankee in a good mood today or what
713,0,Is Yankee in a good mood today or what
714,0,RT @###### #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @######
715,0,RT @###### #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @######
716,0,RT @###### #vermontgirlsbelike my hick accent comes out when I get around my family #vermontproblems @######
717,1,@###### subtweeting and using hashtag oomf what's the difference :P jk just jerkin' yo dick ya nigger faggot.
718,1,@###### subtweeting and using hashtag oomf what's the difference :P jk just jerkin' yo dick ya nigger faggot.
719,1,@###### subtweeting and using hashtag oomf what's the difference :P jk just jerkin' yo dick ya nigger faggot.
720,0,"@###### gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
721,0,"@###### gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
722,0,"@###### gun sales have skyrocketed. Gun crime has fallen sharply.
Any claim to the contrary is using fuzzy math."
723,0,RT @###### It's a bird...It's a plane...It's SuperManu #NBASuperHeroes
724,0,RT @###### It's a bird...It's a plane...It's SuperManu #NBASuperHeroes
725,0,RT @###### It's a bird...It's a plane...It's SuperManu #NBASuperHeroes
726,1,RT @###### Bible RT @###### You a hoe if you already got New Years Eve plans
727,1,RT @###### Bible RT @###### You a hoe if you already got New Years Eve plans
728,1,RT @###### Bible RT @###### You a hoe if you already got New Years Eve plans
729,1,"Indirect ass little bitches, like you know my fucking number and where I live."
730,1,"Indirect ass little bitches, like you know my fucking number and where I live."
731,1,"Indirect ass little bitches, like you know my fucking number and where I live."
732,1,Lmfao all bitches is hoes then
733,1,Lmfao all bitches is hoes then
734,0,Lmfao all bitches is hoes then
735,0,Happy birthday to literally the craziest bitch I know @###### I'm so happy I'm related to u &#128540;
736,1,Happy birthday to literally the craziest bitch I know @###### I'm so happy I'm related to u &#128540;
737,1,Happy birthday to literally the craziest bitch I know @###### I'm so happy I'm related to u &#128540;
738,1,"His big ass smile, his eyes is chink."
739,1,"His big ass smile, his eyes is chink."
740,1,"His big ass smile, his eyes is chink."
741,0,@###### &lt;&lt;BESTME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BESTME ON TWITTER!!
742,0,@###### &lt;&lt;BESTME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BESTME ON TWITTER!!
743,0,@###### &lt;&lt;BESTME ON TWITTER EVER!! AKA; Jewbacca&lt;&lt;SECOND BESTME ON TWITTER!!
744,1,#SouthCarolina is full of white trash
745,0,#SouthCarolina is full of white trash
746,0,#SouthCarolina is full of white trash
747,0,someones clearly a stinky ass beaner...
748,0,someones clearly a stinky ass beaner...
749,1,someones clearly a stinky ass beaner...
750,1,@###### colored contacts
751,0,@###### colored contacts
752,0,@###### colored contacts
753,1,RT @###### Jenna's a faggot
754,0,RT @###### Jenna's a faggot
755,1,RT @###### Jenna's a faggot
756,1,Feminist aka a bitch.
757,0,Feminist aka a bitch.
758,1,Feminist aka a bitch.
759,0,@###### there is a bird here on the ground and it's still alive I can't believe it
760,0,@###### there is a bird here on the ground and it's still alive I can't believe it
761,0,@###### there is a bird here on the ground and it's still alive I can't believe it
762,1,Oh. Wow. Avoiding that bitch.
763,1,Oh. Wow. Avoiding that bitch.
764,1,Oh. Wow. Avoiding that bitch.
765,0,"@###### lemme just throw a 302 in it, how's the tranny??"
766,0,"@###### lemme just throw a 302 in it, how's the tranny??"
767,0,"@###### lemme just throw a 302 in it, how's the tranny??"
768,1,"RT @###### no bitch, I just don't like you &#128129;"
769,1,"RT @###### no bitch, I just don't like you &#128129;"
770,1,"RT @###### no bitch, I just don't like you &#128129;"
771,0,@###### @###### @###### yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?
772,1,@###### @###### @###### yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?
773,0,@###### @###### @###### yea u stupid faggot. I'm not leaving till like 5-6pm. Want a ride?
774,0,"@###### Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
775,0,"@###### Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
776,0,"@###### Enjoy it,I'm happy for you,but I hate the Yankees,and yes the Sox did choke"
777,0,Love is a bird of flames. Thank you for that song @###### @######
778,0,Love is a bird of flames. Thank you for that song @###### @######
779,0,Love is a bird of flames. Thank you for that song @###### @######
780,0,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
781,0,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
782,0,Tattoos are about expression not meaning. One mans trash is another mans treasure &#128161;&#128176;
783,0,somebody take these Oreos away from me before I eat the whole pack
784,0,somebody take these Oreos away from me before I eat the whole pack
785,0,somebody take these Oreos away from me before I eat the whole pack
786,0,&#8220;@###### @###### Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
787,1,&#8220;@###### @###### Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
788,1,&#8220;@###### @###### Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
789,1,@###### @###### stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.
790,1,@###### @###### stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.
791,1,@###### @###### stfu hoe and fucking answer me before I smack the shit outta you and your faggot aunt.
792,0,@###### Fingers crossed for you. If not? Chug chug chug lol
793,0,@###### Fingers crossed for you. If not? Chug chug chug lol
794,0,@###### Fingers crossed for you. If not? Chug chug chug lol
795,0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
796,0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
797,0,Can't be many things worse than having COPS interrupted because a friggin Yankee game is still going on.
798,1,holy shit i am just getting dunked on by a cripple this is unreal
799,1,holy shit i am just getting dunked on by a cripple this is unreal
800,0,holy shit i am just getting dunked on by a cripple this is unreal
801,1,Alotta people say they loyal to they niggas and bitches .... Yall aint shiiittt . Someone throw a few dollas in ya face you'll be snitchn &#128175;
802,1,Alotta people say they loyal to they niggas and bitches .... Yall aint shiiittt . Someone throw a few dollas in ya face you'll be snitchn &#128175;
803,1,Alotta people say they loyal to they niggas and bitches .... Yall aint shiiittt . Someone throw a few dollas in ya face you'll be snitchn &#128175;
804,0,I've never had a Twinkie.
805,0,I've never had a Twinkie.
806,0,I've never had a Twinkie.
807,0,Strapped up fasho cause Iont trust no hoe
808,1,Strapped up fasho cause Iont trust no hoe
809,1,Strapped up fasho cause Iont trust no hoe
810,0,@###### bitch i hit you with the dm and a nigga aint dm back
811,1,@###### bitch i hit you with the dm and a nigga aint dm back
812,1,@###### bitch i hit you with the dm and a nigga aint dm back
813,0,@###### yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;
814,1,@###### yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;
815,0,@###### yeah and you're gonna play with retards who wanna do drugs all day but &#128056;&#9749;&#65039;
816,1,RT @###### &#8220;@###### im a faggot&#8221; @######
817,1,RT @###### &#8220;@###### im a faggot&#8221; @######
818,0,RT @###### &#8220;@###### im a faggot&#8221; @######
819,0,The #south of the US is white trash.
820,1,The #south of the US is white trash.
821,0,The #south of the US is white trash.
822,1,@###### T.o. was a faggot crybaby
823,0,@###### T.o. was a faggot crybaby
824,0,@###### T.o. was a faggot crybaby
825,0,&#8220;@###### My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(
826,0,&#8220;@###### My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(
827,0,&#8220;@###### My Lakers are going to be so trash this season I can't wait &#128588;&#128079;&#128530;&#8221; :(
828,0,RT @###### If life hands you a hot potato try throwing it at two birds.
829,0,RT @###### If life hands you a hot potato try throwing it at two birds.
830,0,RT @###### If life hands you a hot potato try throwing it at two birds.
831,0,"@###### @###### Oh but those last few that did.. Charlie, Wilma, Jeanne..."
832,0,"@###### @###### Oh but those last few that did.. Charlie, Wilma, Jeanne..."
833,0,"@###### @###### Oh but those last few that did.. Charlie, Wilma, Jeanne..."
834,0,@###### whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
835,0,@###### whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
836,0,@###### whoever made this twitter doesnt like the Lakers... they r making a comeback but this accnt still continues to trash talk em
837,0,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
838,0,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
839,0,"Like Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
841,0,@###### trash
842,0,@###### trash
843,0,"@###### WHOA sorry for the spell check error, its not ho it was hey so sorry"
844,0,"@###### WHOA sorry for the spell check error, its not ho it was hey so sorry"
845,0,"@###### WHOA sorry for the spell check error, its not ho it was hey so sorry"
846,0,@###### Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet
847,0,@###### Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet
848,1,@###### Perfect stock photography for an article about not letting a leprechaun-looking handyman get into your liquor cabinet
849,1,Niggas sleepin with bitches grandmas??? Lmfao maury fake af
850,1,Niggas sleepin with bitches grandmas??? Lmfao maury fake af
851,1,Niggas sleepin with bitches grandmas??? Lmfao maury fake af
852,0,"RT @###### I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;"
853,0,"RT @###### I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;"
854,0,"RT @###### I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&#8230;"
855,1,"RT @###### She a bad bitch, let's get to it right away ."
856,1,"RT @###### She a bad bitch, let's get to it right away ."
857,1,"RT @###### She a bad bitch, let's get to it right away ."
858,0,"@###### He promised to stand with the muzzies, so..."
859,0,"@###### He promised to stand with the muzzies, so..."
860,0,"@###### He promised to stand with the muzzies, so..."
861,0,@###### those were bumblebees....
862,0,@###### those were bumblebees....
863,0,@###### those were bumblebees....
864,0,@###### yellow is even better
865,0,@###### yellow is even better
866,0,@###### yellow is even better
867,1,@###### @###### lol send dat nicca clean out talmbout some n what if he really is &#128514;&#128514;&#128514;
868,0,@###### @###### lol send dat nicca clean out talmbout some n what if he really is &#128514;&#128514;&#128514;
869,0,@###### @###### lol send dat nicca clean out talmbout some n what if he really is &#128514;&#128514;&#128514;
870,0,"@###### those ""trash"" SnD stars would scrape ur team in SnD and most pro teams."
871,0,"@###### those ""trash"" SnD stars would scrape ur team in SnD and most pro teams."
872,0,"@###### those ""trash"" SnD stars would scrape ur team in SnD and most pro teams."
873,1,It's pretty much been confirmed that I have the BEST bitch face on the planet.
874,1,It's pretty much been confirmed that I have the BEST bitch face on the planet.
875,1,It's pretty much been confirmed that I have the BEST bitch face on the planet.
876,0,Early bird catches the worm &#128074;
877,0,Early bird catches the worm &#128074;
878,0,Early bird catches the worm &#128074;
879,0,A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.
880,1,A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.
881,0,A GWB appointee. There goes the ACTIVIST JUDGES slant. Oh wait? It's already been exposed as completely farcical. A GWB appointee.
882,1,"RT @###### ugly people : taken &#128143; 
nerds : taken &#128143; 

hoes : taken &#128143; 

everybody : taken &#128143; 

me : &#128694;"
883,1,"RT @###### ugly people : taken &#128143; 
nerds : taken &#128143; 

hoes : taken &#128143; 

everybody : taken &#128143; 

me : &#128694;"
884,1,"RT @###### ugly people : taken &#128143; 
nerds : taken &#128143; 

hoes : taken &#128143; 

everybody : taken &#128143; 

me : &#128694;"
885,1,@###### the giants are trash...their time is over.
886,0,@###### the giants are trash...their time is over.
887,0,@###### the giants are trash...their time is over.
888,0,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.
889,1,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.
890,0,Embrace it. Love it. Flip this group of mine runoff water colored turds off and make a pick.
891,0,@###### hick yes
892,1,@###### hick yes
893,0,@###### hick yes
894,1,RT @###### There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.
895,1,RT @###### There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.
896,1,RT @###### There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.
897,0,"Let niggas hate, bitches loving it."
898,1,"Let niggas hate, bitches loving it."
899,0,"Let niggas hate, bitches loving it."
900,0,@###### I don't like the sand nigger but it's entertaining like 6 knockdowns
901,1,@###### I don't like the sand nigger but it's entertaining like 6 knockdowns
902,1,@###### I don't like the sand nigger but it's entertaining like 6 knockdowns
903,1,@###### bitch meet up
904,1,@###### bitch meet up
905,1,@###### bitch meet up
906,1,"Ayy yo @###### my nigga @###### be all up on da,pussy not lettin dat muafucka breathe."
907,0,"Ayy yo @###### my nigga @###### be all up on da,pussy not lettin dat muafucka breathe."
