,offensive.language,tweet_hashed
1979,0.0,Celebrities teeth really be white as shit. I mean don't get me wrong my shit aint yellow by far but I need whatever toothpaste they be using
1980,0.0,Celebrities teeth really be white as shit. I mean don't get me wrong my shit aint yellow by far but I need whatever toothpaste they be using
1981,1.0,RT @###### once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic&#8230;
1982,1.0,RT @###### once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic&#8230;
1983,0.0,RT @###### once at a gradeschool dance i tried to do the worm to impress this bitch and i slammed my dick on the unforgiving ceramic&#8230;
1984,0.0,RT @###### Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;
1985,0.0,RT @###### Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;
1986,0.0,RT @###### Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;
1987,0.0,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
1988,0.0,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
1989,0.0,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
1990,1.0,Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.
1991,1.0,Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.
1992,1.0,Why are some people such faggots? Like were you born that way or are you just that big of a douche bag.
1993,1.0,You state it gook
1994,1.0,You state it gook
1995,0.0,You state it gook
1996,0.0,@###### soo what you putting on those crackers Gregg?
1997,0.0,@###### soo what you putting on those crackers Gregg?
1998,0.0,@###### soo what you putting on those crackers Gregg?
1999,0.0,@###### @###### They would make a great baby bird pic bruh!
2000,0.0,@###### @###### They would make a great baby bird pic bruh!
2001,0.0,@###### @###### They would make a great baby bird pic bruh!
2002,0.0,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.
2003,1.0,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.
2004,1.0,@###### Shame of you! Self-hating kike. We Jews are G-d's chosen people.
2005,1.0,RT @###### *Goes into monkey bar to meet swingers*
2006,1.0,RT @###### *Goes into monkey bar to meet swingers*
2007,0.0,RT @###### *Goes into monkey bar to meet swingers*
2008,0.0,RT @###### DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @###### 14th St cc: @###### @######
2009,0.0,RT @###### DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @###### 14th St cc: @###### @######
2010,0.0,RT @###### DC Fri 1/3: Bengali Harlem &amp; Lost Histories South Asian Am reading/convo @###### 14th St cc: @###### @######
2011,0.0,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage"
2012,0.0,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage"
2013,0.0,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage"
2014,0.0,Everybody is being a bitch at my house
2015,1.0,Everybody is being a bitch at my house
2016,1.0,Everybody is being a bitch at my house
2017,1.0,RT @###### Bitches ain't shit hoes ain't neither
2018,1.0,RT @###### Bitches ain't shit hoes ain't neither
2019,1.0,RT @###### Bitches ain't shit hoes ain't neither
2020,0.0,RT @###### Look at u now u pregnant stupid bitch lol
2021,1.0,RT @###### Look at u now u pregnant stupid bitch lol
2022,1.0,RT @###### Look at u now u pregnant stupid bitch lol
2023,1.0,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material
2024,0.0,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material
2025,1.0,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material
2026,0.0,"RT @###### Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes."
2027,0.0,"RT @###### Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes."
2028,0.0,"RT @###### Pigs drink up to 14 gallons of water every day, but they still aren't as thirsty as some of you hoes."
2029,1.0,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden"
2030,0.0,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden"
2031,0.0,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden"
2032,0.0,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees"
2033,0.0,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees"
2034,0.0,"RT @###### ""You gotta have luuuuube/All ya really need is luuuube!""- Dental Dam Yankees"
2035,0.0,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
2036,0.0,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
2037,0.0,I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
2038,1.0,A bitch who can't ride dick is useless
2039,0.0,A bitch who can't ride dick is useless
2040,1.0,A bitch who can't ride dick is useless
2041,0.0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
2042,0.0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
2043,0.0,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
2044,1.0,#Dutch farmers are white trash.
2045,1.0,#Dutch farmers are white trash.
2046,1.0,#Dutch farmers are white trash.
2047,0.0,"@###### Are you sure about that, slant? They're plagiarists, and you have no idea who I am."
2048,0.0,"@###### Are you sure about that, slant? They're plagiarists, and you have no idea who I am."
2049,0.0,"@###### Are you sure about that, slant? They're plagiarists, and you have no idea who I am."
2050,1.0,Fuck you bruh Ima look at your young bitch..
2051,1.0,Fuck you bruh Ima look at your young bitch..
2052,1.0,Fuck you bruh Ima look at your young bitch..
2053,0.0,@###### @###### he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...
2054,0.0,@###### @###### he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...
2055,0.0,@###### @###### he was walking &amp; 3 little birds pitch by his doorstep. Singing sweet songs of melodies pure &amp; true. Saying ...
2056,1.0,"@###### ""leave you beaner retard"""
2057,1.0,"@###### ""leave you beaner retard"""
2058,1.0,"@###### ""leave you beaner retard"""
2059,1.0,These hoes going BROKE trying to look RICH. ACT your WAGE!
2060,1.0,These hoes going BROKE trying to look RICH. ACT your WAGE!
2061,0.0,These hoes going BROKE trying to look RICH. ACT your WAGE!
2062,1.0,"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer"
2063,0.0,"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer"
2064,1.0,"Im a different nigga...if the pussy good im not tryna fuck for no 20mins..im stopping, backing out it, anything i ca think of to last longer"
2065,0.0,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe
2066,0.0,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe
2067,1.0,#southcarolina has a highschool graduation rate near 50% and that's why they have so many uninformed #teabaggers #morningjoe
2068,0.0,kit kats trash
2069,0.0,kit kats trash
2070,0.0,kit kats trash
2071,1.0,Show last night was badass thanks to everyone who came out. If you didn't come out you're a retard. Unless you were at Cock Sparrer
2072,1.0,Show last night was badass thanks to everyone who came out. If you didn't come out you're a retard. Unless you were at Cock Sparrer
2073,1.0,Show last night was badass thanks to everyone who came out. If you didn't come out you're a retard. Unless you were at Cock Sparrer
2074,1.0,Little things can just kill a negros mood man
2075,0.0,Little things can just kill a negros mood man
2076,1.0,Little things can just kill a negros mood man
2077,1.0,RT @###### Hate fags? The answer's yes.
2078,1.0,RT @###### Hate fags? The answer's yes.
2079,1.0,RT @###### Hate fags? The answer's yes.
2080,0.0,@###### I'm guessing so. The players are talking trash.
2081,0.0,@###### I'm guessing so. The players are talking trash.
2082,0.0,@###### I'm guessing so. The players are talking trash.
2083,1.0,RT @###### These hoes ain't got nothin' on ya &#127926;
2084,1.0,RT @###### These hoes ain't got nothin' on ya &#127926;
2085,1.0,RT @###### These hoes ain't got nothin' on ya &#127926;
2088,0.0,Ayy Carlton is a ghetto school now #SwitchedAtBirth
2089,1.0,Ayy Carlton is a ghetto school now #SwitchedAtBirth
2090,0.0,Ayy Carlton is a ghetto school now #SwitchedAtBirth
2091,0.0,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @######"
2092,0.0,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @######"
2093,0.0,"PSA: Reduced Fat Oreos are waxy and don't soften properly when dunked in milk. STAY AWAY FROM THEM, THEY'RE UNNATURAL! #DietSchmiet @######"
2094,0.0,@###### @###### @###### I miss the pizza! The passion.
2095,0.0,@###### @###### @###### I miss the pizza! The passion.
2096,0.0,@###### @###### @###### I miss the pizza! The passion.
2097,1.0,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!
2098,1.0,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!
2099,1.0,Oh snap I'm just realizing this skinny tranny is Jared Leto. He's Wo unrecognizable with all that weight loss. Geez!!!
2100,1.0,Aye a nicca is tired tho!
2101,1.0,Aye a nicca is tired tho!
2102,1.0,Aye a nicca is tired tho!
2103,0.0,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt"
2104,1.0,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt"
2105,0.0,"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt"
2106,1.0,Why the fuck am I getting notifications about two cunts getting married on facebook? I dini gie a fuck #getlost
2107,1.0,Why the fuck am I getting notifications about two cunts getting married on facebook? I dini gie a fuck #getlost
2108,1.0,Why the fuck am I getting notifications about two cunts getting married on facebook? I dini gie a fuck #getlost
2109,0.0,@###### That talentless skag IS a wardrobe malfunction.
2110,0.0,@###### That talentless skag IS a wardrobe malfunction.
2111,0.0,@###### That talentless skag IS a wardrobe malfunction.
2112,0.0,@###### I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
2113,0.0,@###### I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
2114,0.0,@###### I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
2115,1.0,@###### no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
2116,1.0,@###### no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
2117,1.0,@###### no you ignorant cement headed hillbilly. You said taxing. Cant you fuckin read you fucking knob gobbling douchebag
2118,1.0,@###### @###### fag
2119,0.0,@###### @###### fag
2120,0.0,@###### @###### fag
2121,0.0,My dumbass has a redskins mcnab jersey
2122,0.0,My dumbass has a redskins mcnab jersey
2123,1.0,My dumbass has a redskins mcnab jersey
2124,1.0,Shut up faggot
2125,1.0,Shut up faggot
2126,1.0,Shut up faggot
2127,0.0,DEREK JETER clap clap clapclapclap #Yankees
2128,0.0,DEREK JETER clap clap clapclapclap #Yankees
2129,0.0,DEREK JETER clap clap clapclapclap #Yankees
2130,0.0,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
2131,0.0,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
2132,0.0,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
2136,1.0,RT @###### Horrible RT @###### Invader Zim was trash
2137,1.0,RT @###### Horrible RT @###### Invader Zim was trash
2138,1.0,RT @###### Horrible RT @###### Invader Zim was trash
2139,0.0,@###### do u still have ur blk. pom?
2140,0.0,@###### do u still have ur blk. pom?
2141,0.0,@###### do u still have ur blk. pom?
2142,0.0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived."
2143,0.0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived."
2144,0.0,"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived."
2145,0.0,"Aint no bitches here... Well, like 3"
2146,1.0,"Aint no bitches here... Well, like 3"
2147,1.0,"Aint no bitches here... Well, like 3"
2148,0.0,@###### bitch ain't fall down or nothing. bet she can take more licks than you. No?
2149,1.0,@###### bitch ain't fall down or nothing. bet she can take more licks than you. No?
2150,1.0,@###### bitch ain't fall down or nothing. bet she can take more licks than you. No?
2154,1.0,@###### you dirty little bitch
2155,1.0,@###### you dirty little bitch
2156,1.0,@###### you dirty little bitch
2157,0.0,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
2158,0.0,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
2159,0.0,"I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
2160,0.0,"RT @###### I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe"
2161,0.0,"RT @###### I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe"
2162,0.0,"RT @###### I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe"
2163,1.0,@###### I glads dis colored man cans be of soyvice fo da white man
2164,1.0,@###### I glads dis colored man cans be of soyvice fo da white man
2165,0.0,@###### I glads dis colored man cans be of soyvice fo da white man
2166,0.0,@###### I'll show up and chug a beer or 8
2167,0.0,@###### I'll show up and chug a beer or 8
2168,0.0,@###### I'll show up and chug a beer or 8
2169,0.0,"@###### Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"
2170,0.0,"@###### Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"
2171,1.0,"@###### Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. 
You eva b wit colored men?"
2172,1.0,@###### @###### @###### @###### indeed I did nigga is too over used so I use nigger
2173,1.0,@###### @###### @###### @###### indeed I did nigga is too over used so I use nigger
2174,0.0,@###### @###### @###### @###### indeed I did nigga is too over used so I use nigger
2175,1.0,I need a bad bitch thats gon treat me good
2176,0.0,I need a bad bitch thats gon treat me good
2177,1.0,I need a bad bitch thats gon treat me good
2178,1.0,RT @###### Lmfaooooo &gt;RT @###### Lmaoo Thats what u got from this? RT @###### Dougie be yamming the coon all that beat boxing &#128553;
2179,1.0,RT @###### Lmfaooooo &gt;RT @###### Lmaoo Thats what u got from this? RT @###### Dougie be yamming the coon all that beat boxing &#128553;
2180,1.0,RT @###### Lmfaooooo &gt;RT @###### Lmaoo Thats what u got from this? RT @###### Dougie be yamming the coon all that beat boxing &#128553;
2181,1.0,Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen
2182,1.0,Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen
2183,1.0,Why black girls gotta be thots? Ain't nobody bringing up the fat white hoe you fucked back in middle school. #LoveOurWomen
2184,1.0,Tf bitch do mine
2185,1.0,Tf bitch do mine
2186,1.0,Tf bitch do mine
2187,1.0,It prolli seem like I flirt but iont want none of y'all hoes &#128514;
2188,1.0,It prolli seem like I flirt but iont want none of y'all hoes &#128514;
2189,1.0,It prolli seem like I flirt but iont want none of y'all hoes &#128514;
2190,1.0,@###### *yourself *faggot buy a dictionary
2191,1.0,@###### *yourself *faggot buy a dictionary
2192,1.0,@###### *yourself *faggot buy a dictionary
2193,1.0,Don't tell me Ryan Tannehill's better than Dogshit Alex Smith's trash ass too. Fuck.
2194,1.0,Don't tell me Ryan Tannehill's better than Dogshit Alex Smith's trash ass too. Fuck.
2195,1.0,Don't tell me Ryan Tannehill's better than Dogshit Alex Smith's trash ass too. Fuck.
2196,1.0,RT @###### when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;
2197,1.0,RT @###### when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;
2198,1.0,RT @###### when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;
2199,1.0,RT @###### @###### because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you
2200,1.0,RT @###### @###### because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you
2201,1.0,RT @###### @###### because they're all fucking two years old acting like I won't mind being tagged bitch I will violate you
2202,0.0,Why won't we run the ball? Our offensive coordinator is retarded
2203,1.0,Why won't we run the ball? Our offensive coordinator is retarded
2204,1.0,Why won't we run the ball? Our offensive coordinator is retarded
2205,1.0,@###### @###### sand nigger ran over some Kidd
2206,1.0,@###### @###### sand nigger ran over some Kidd
2207,1.0,@###### @###### sand nigger ran over some Kidd
2208,0.0,We hate you too lil nicca! Lol RT @###### I Hate The Steelers Dawg
2209,1.0,We hate you too lil nicca! Lol RT @###### I Hate The Steelers Dawg
2210,1.0,We hate you too lil nicca! Lol RT @###### I Hate The Steelers Dawg
2211,0.0,@###### sounds like gypos to me - they used to do this all the time where I lived
2212,0.0,@###### sounds like gypos to me - they used to do this all the time where I lived
2213,0.0,@###### sounds like gypos to me - they used to do this all the time where I lived
2214,0.0,"RT @###### In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for."""
2215,0.0,"RT @###### In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for."""
2216,0.0,"RT @###### In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for."""
2217,0.0,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.
2218,1.0,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.
2219,0.0,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.
2220,1.0,"Almost got to see a white boy get beat around today, but he ran like a bitch."
2221,0.0,"Almost got to see a white boy get beat around today, but he ran like a bitch."
2222,1.0,"Almost got to see a white boy get beat around today, but he ran like a bitch."
2223,0.0,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
2224,0.0,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
2225,0.0,"The Office, fuzzy socks, and my favorite blanket is literally all I need in life rn"
2226,1.0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol"
2227,1.0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol"
2228,1.0,"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol"
2229,0.0,"@###### @###### @###### the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
2230,1.0,"@###### @###### @###### the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
2231,1.0,"@###### @###### @###### the nig is fun to watch got to admit, ebola boy can speak broken Spanish too lol"
2232,1.0,RT @###### Karma is a bitch just make sure that bitch is beautiful.
2233,0.0,RT @###### Karma is a bitch just make sure that bitch is beautiful.
2234,1.0,RT @###### Karma is a bitch just make sure that bitch is beautiful.
2235,1.0,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!
2236,0.0,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!
2237,1.0,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!
2238,1.0,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did
2239,1.0,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did
2240,1.0,U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did
2241,0.0,@###### trash
2243,0.0,@###### trash
2244,0.0,Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..
2245,0.0,Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..
2246,1.0,Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..
2247,1.0,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass
2248,1.0,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass
2249,1.0,@###### @###### and i dont have a mom bitch ass nigga u better shut your fucking mouth before i do it for you with duck ass
2250,1.0,Leave the bitchen to bitches
2251,1.0,Leave the bitchen to bitches
2252,0.0,Leave the bitchen to bitches
2253,0.0,@###### Explains why they're waving trash bags around over their heads.
2254,0.0,@###### Explains why they're waving trash bags around over their heads.
2255,0.0,@###### Explains why they're waving trash bags around over their heads.
2256,0.0,I can fuck yo bitch and you can't
2257,1.0,I can fuck yo bitch and you can't
2258,1.0,I can fuck yo bitch and you can't
2259,1.0,I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.
2260,0.0,I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.
2261,1.0,I guarantee there will b some hot twats out tonight in dresses with no leggings and open toed shoes.
2262,0.0,Draft Drinking Game: chug a beer everytime you see a black woman crying. @######
2263,0.0,Draft Drinking Game: chug a beer everytime you see a black woman crying. @######
2264,0.0,Draft Drinking Game: chug a beer everytime you see a black woman crying. @######
2265,0.0,Raunchy ass hoe.
2266,0.0,Raunchy ass hoe.
2267,1.0,Raunchy ass hoe.
2268,1.0,@###### restricton g means your license been revoked stop making excuses you a straight up bitch
2269,1.0,@###### restricton g means your license been revoked stop making excuses you a straight up bitch
2270,1.0,@###### restricton g means your license been revoked stop making excuses you a straight up bitch
2271,1.0,All these bitches know that you're my nigga &#128075;
2272,1.0,All these bitches know that you're my nigga &#128075;
2273,1.0,All these bitches know that you're my nigga &#128075;
2274,1.0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;"
2275,1.0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;"
2276,1.0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;"
2277,0.0,A random am scroll lands me here...RT @###### Charlie horses durin sex just simply means you didn't drink enough water that day
2278,1.0,A random am scroll lands me here...RT @###### Charlie horses durin sex just simply means you didn't drink enough water that day
2279,0.0,A random am scroll lands me here...RT @###### Charlie horses durin sex just simply means you didn't drink enough water that day
2280,0.0,Brandon Jennings trash
2281,1.0,Brandon Jennings trash
2282,0.0,Brandon Jennings trash
2283,0.0,RT @###### Told you RT @###### Artprize is more than trash
2284,0.0,RT @###### Told you RT @###### Artprize is more than trash
2285,0.0,RT @###### Told you RT @###### Artprize is more than trash
2286,0.0,RT @###### Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.
2287,0.0,RT @###### Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.
2288,0.0,RT @###### Just spent a good twenty mins trying to teach my bird the skyrim theme song. Then I realized that he was a bird.
2289,1.0,Kobe ain't no hoe.
2290,1.0,Kobe ain't no hoe.
2291,0.0,Kobe ain't no hoe.
2292,1.0,@###### @###### @###### @###### I just noticed you guys called me a jiggaboo
2293,1.0,@###### @###### @###### @###### I just noticed you guys called me a jiggaboo
2294,0.0,@###### @###### @###### @###### I just noticed you guys called me a jiggaboo
2295,1.0,Those guys are the definition of white trash
2296,1.0,Those guys are the definition of white trash
2297,1.0,Those guys are the definition of white trash
2298,1.0,@###### @###### shut the fuck up fag ill beat the shit outta you
2299,1.0,@###### @###### shut the fuck up fag ill beat the shit outta you
2300,1.0,@###### @###### shut the fuck up fag ill beat the shit outta you
2301,1.0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.
2302,1.0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.
2303,0.0,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.
2304,1.0,@###### @###### is an evil hate whitey racist who thinks Delbert Belton deserved it. @###### @###### @######
2305,0.0,@###### @###### is an evil hate whitey racist who thinks Delbert Belton deserved it. @###### @###### @######
2306,0.0,@###### @###### is an evil hate whitey racist who thinks Delbert Belton deserved it. @###### @###### @######
2307,1.0,@###### Is a fag
2308,1.0,@###### Is a fag
2309,1.0,@###### Is a fag
2310,1.0,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;
2311,1.0,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;
2312,1.0,Dhugga Dhugga baby D H U G E R kiss a nigga bitch perfect no CPR &#128068;
2313,0.0,RT @###### Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;
2314,0.0,RT @###### Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;
2315,0.0,RT @###### Come On Yankees Lets Keep This Game Going!!! We Must Win!!!!&#9918;&#65039;&#9918;&#65039;&#9918;&#65039;
2316,0.0,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.
2317,0.0,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.
2318,0.0,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.
2319,0.0,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...
2320,1.0,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...
2321,1.0,I have yet to understand why so many bytches getting the bull piercing? It's called a septic or something like that ...
2322,1.0,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
2323,0.0,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
2324,1.0,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.
2325,1.0,"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment"
2326,1.0,"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment"
2327,1.0,"""you fucking pussy you couldn't even beat your dick."" - Angry Youtube Comment"
2328,1.0,RT @###### Lil stupid ass bitch.. i aint fucking with YOU &#128514;
2329,1.0,RT @###### Lil stupid ass bitch.. i aint fucking with YOU &#128514;
2330,1.0,RT @###### Lil stupid ass bitch.. i aint fucking with YOU &#128514;
2331,0.0,I think I'll just eat this brownie and pass out
2332,0.0,I think I'll just eat this brownie and pass out
2333,0.0,I think I'll just eat this brownie and pass out
2334,1.0,"You little stupid ass bitch, i aint fuckin with you!!!!!"
2335,1.0,"You little stupid ass bitch, i aint fuckin with you!!!!!"
2336,1.0,"You little stupid ass bitch, i aint fuckin with you!!!!!"
2337,0.0,colored denim makes me puke
2338,0.0,colored denim makes me puke
